"fips","variable","value"
"5133","1994",0
"5133","1995",0
"5133","1996",0
"5133","1997",0
"5133","1998",0
"5133","1999",0
"5133","2000",0
"5133","2001",0
"5133","2002",0
"5133","2003",16
"5133","2004",15
"5133","2005",41
"5133","2006",34
"5133","2007",6
"5133","2008",6
"5133","2009",5
"5133","2010",25
"5133","2011",43
"5133","2012",28
"5133","2013",9
"5133","2014",10
"5133","2015",0
"5135","1992",0
"5135","1993",0
"5135","1994",0
"5135","1995",0
"5135","1996",0
"5135","1997",0
"5135","1998",0
"5135","1999",0
"5135","2000",0
"5135","2001",0
"5135","2002",0
"5135","2003",58
"5135","2004",42
"5135","2005",27
"5135","2006",37
"5135","2007",30
"5135","2008",5
"5135","2009",27
"5135","2010",39
"5135","2011",27
"5135","2012",40
"5135","2013",16
"5135","2014",34
"5135","2015",0
"5137","1992",0
"5137","1993",0
"5137","1994",0
"5137","1995",0
"5137","1996",0
"5137","1997",0
"5137","1998",0
"5137","1999",0
"5137","2000",3
"5137","2001",0
"5137","2002",0
"5137","2003",18
"5137","2004",20
"5137","2005",39
"5137","2006",22
"5137","2007",14
"5137","2008",1
"5137","2009",15
"5137","2010",26
"5137","2011",15
"5137","2012",32
"5137","2013",3
"5137","2014",15
"5137","2015",3
"5139","1992",0
"5139","1993",0
"5139","1994",0
"5139","1995",0
"5139","1996",0
"5139","1997",0
"5139","1998",0
"5139","1999",0
"5139","2000",0
"5139","2001",0
"5139","2002",0
"5139","2003",48
"5139","2004",22
"5139","2005",80
"5139","2006",63
"5139","2007",36
"5139","2008",37
"5139","2009",37
"5139","2010",73
"5139","2011",116
"5139","2012",50
"5139","2013",30
"5139","2014",35
"5139","2015",4
"5141","1992",0
"5141","1993",0
"5141","1994",0
"5141","1995",0
"5141","1996",0
"5141","1997",0
"5141","1998",0
"5141","1999",0
"5141","2000",1
"5141","2001",0
"5141","2002",0
"5141","2003",18
"5141","2004",15
"5141","2005",22
"5141","2006",45
"5141","2007",26
"5141","2008",6
"5141","2009",21
"5141","2010",41
"5141","2011",32
"5141","2012",42
"5141","2013",9
"5141","2014",27
"5141","2015",0
"5143","1992",0
"5143","1993",0
"5143","1994",0
"5143","1995",0
"5143","1996",0
"5143","1997",0
"5143","1998",0
"5143","1999",0
"5143","2000",0
"5143","2001",0
"5143","2002",0
"5143","2003",11
"5143","2004",17
"5143","2005",14
"5143","2006",29
"5143","2007",8
"5143","2008",8
"5143","2009",11
"5143","2010",14
"5143","2011",23
"5143","2012",33
"5143","2013",6
"5143","2014",15
"5143","2015",0
"5145","1992",0
"5145","1993",0
"5145","1994",0
"5145","1995",0
"5145","1996",0
"5145","1997",0
"5145","1998",0
"5145","1999",0
"5145","2000",0
"5145","2001",0
"5145","2002",0
"5145","2003",14
"5145","2004",22
"5145","2005",39
"5145","2006",44
"5145","2007",18
"5145","2008",16
"5145","2009",30
"5145","2010",73
"5145","2011",41
"5145","2012",50
"5145","2013",12
"5145","2014",43
"5145","2015",0
"5147","1992",0
"5147","1993",0
"5147","1994",0
"5147","1995",0
"5147","1996",0
"5147","1997",0
"5147","1998",0
"5147","1999",0
"5147","2000",0
"5147","2001",0
"5147","2002",0
"5147","2003",1
"5147","2004",2
"5147","2005",1
"5147","2006",0
"5147","2007",1
"5147","2008",3
"5147","2009",0
"5147","2010",5
"5147","2011",0
"5147","2012",1
"5147","2013",0
"5147","2014",4
"5147","2015",0
"5149","1992",0
"5149","1993",0
"5149","1994",0
"5149","1995",0
"5149","1996",0
"5149","1997",0
"5149","1998",0
"5149","1999",0
"5149","2000",1
"5149","2001",0
"5149","2002",0
"5149","2003",11
"5149","2004",9
"5149","2005",16
"5149","2006",30
"5149","2007",16
"5149","2008",11
"5149","2009",15
"5149","2010",17
"5149","2011",24
"5149","2012",45
"5149","2013",4
"5149","2014",17
"5149","2015",3
"51530","1992",0
"51530","1993",0
"51530","1994",0
"51530","1995",0
"51530","1996",0
"51530","1997",0
"51530","1998",0
"51530","1999",0
"51530","2000",0
"51530","2001",0
"51530","2002",0
"51530","2003",0
"51530","2004",0
"51530","2005",0
"51530","2006",0
"51530","2007",0
"51530","2008",1
"51530","2009",0
"51530","2010",0
"51530","2011",0
"51530","2012",0
"51530","2013",0
"51530","2014",0
"51530","2015",0
"51550","1992",0
"51550","1993",0
"51550","1994",0
"51550","1995",1
"51550","1996",1
"51550","1997",0
"51550","1998",0
"51550","1999",0
"51550","2000",0
"51550","2001",0
"51550","2002",0
"51550","2003",0
"51550","2004",0
"51550","2005",1
"51550","2006",2
"51550","2007",0
"51550","2008",3
"51550","2009",0
"51550","2010",4
"51550","2011",2
"51550","2012",0
"51550","2013",0
"51550","2014",0
"51550","2015",0
"51570","1992",0
"51570","1993",0
"51570","1994",0
"51570","1995",0
"51570","1996",0
"51570","1997",0
"51570","1998",0
"51570","1999",0
"51570","2000",0
"51570","2001",0
"51570","2002",0
"51570","2003",0
"51570","2004",1
"51570","2005",0
"51570","2006",0
"51570","2007",0
"51570","2008",0
"51570","2009",0
"51570","2010",0
"51570","2011",0
"51570","2012",0
"51570","2013",0
"51570","2014",0
"51570","2015",0
"51650","1992",0
"51650","1993",0
"51650","1994",0
"51650","1995",0
"51650","1996",0
"51650","1997",0
"51650","1998",0
"51650","1999",0
"51650","2000",0
"51650","2001",0
"51650","2002",0
"51650","2003",0
"51650","2004",0
"51650","2005",0
"51650","2006",0
"51650","2007",1
"51650","2008",0
"51650","2009",0
"51650","2010",0
"51650","2011",0
"51650","2012",0
"51650","2013",0
"51650","2014",0
"51650","2015",0
"51700","1992",0
"51700","1993",0
"51700","1994",0
"51700","1995",0
"51700","1996",0
"51700","1997",0
"51700","1998",0
"51700","1999",0
"51700","2000",0
"51700","2001",0
"51700","2002",0
"51700","2003",0
"51700","2004",0
"51700","2005",0
"51700","2006",0
"51700","2007",1
"51700","2008",1
"51700","2009",0
"51700","2010",0
"51700","2011",0
"51700","2012",0
"51700","2013",0
"51700","2014",0
"51700","2015",0
"51730","1992",0
"51730","1993",0
"51730","1994",0
"51730","1995",0
"51730","1996",0
"51730","1997",0
"51730","1998",0
"51730","1999",0
"51730","2000",0
"51730","2001",0
"51730","2002",0
"51730","2003",0
"51730","2004",0
"51730","2005",0
"51730","2006",0
"51730","2007",0
"51730","2008",0
"51730","2009",2
"51730","2010",0
"51730","2011",0
"51730","2012",0
"51730","2013",0
"51730","2014",0
"51730","2015",0
"51760","1992",0
"51760","1993",0
"51760","1994",0
"51760","1995",0
"51760","1996",0
"51760","1997",0
"51760","1998",0
"51760","1999",0
"51760","2000",0
"51760","2001",0
"51760","2002",0
"51760","2003",0
"51760","2004",0
"51760","2005",0
"51760","2006",0
"51760","2007",0
"51760","2008",0
"51760","2009",0
"51760","2010",0
"51760","2011",0
"51760","2012",0
"51760","2013",1
"51760","2014",0
"51760","2015",0
"51800","1992",0
"51800","1993",0
"51800","1994",0
"51800","1995",13
"51800","1996",2
"51800","1997",0
"51800","1998",0
"51800","1999",0
"51800","2000",0
"51800","2001",0
"51800","2002",0
"51800","2003",1
"51800","2004",1
"51800","2005",3
"51800","2006",4
"51800","2007",4
"51800","2008",5
"51800","2009",0
"51800","2010",6
"51800","2011",6
"51800","2012",0
"51800","2013",2
"51800","2014",2
"51800","2015",0
"51810","1992",0
"51810","1993",0
"51810","1994",0
"51810","1995",1
"51810","1996",1
"51810","1997",0
"51810","1998",0
"51810","1999",0
"51810","2000",0
"51810","2001",0
"51810","2002",0
"51810","2003",0
"51810","2004",1
"51810","2005",0
"51810","2006",0
"51810","2007",7
"51810","2008",1
"51810","2009",0
"51810","2010",1
"51810","2011",1
"51810","2012",1
"51810","2013",1
"51810","2014",2
"51810","2015",2
"53001","1992",0
"53001","1993",0
"53001","1994",0
"53001","1995",0
"53001","1996",0
"53001","1997",0
"53001","1998",0
"53001","1999",0
"53001","2000",0
"53001","2001",0
"53001","2002",0
"53001","2003",0
"53001","2004",0
"53001","2005",0
"53001","2006",0
"53001","2007",0
"53001","2008",0
"53001","2009",0
"53001","2010",0
"53001","2011",0
"53001","2012",0
"53001","2013",0
"53001","2014",1
"53001","2015",5
"53003","1992",0
"53003","1993",1
"53003","1994",2
"53003","1995",2
"53003","1996",3
"53003","1997",3
"53003","1998",8
"53003","1999",5
"53003","2000",3
"53003","2001",5
"53003","2002",14
"53003","2003",12
"53003","2004",4
"53003","2005",3
"53003","2006",7
"53003","2007",7
"53003","2008",7
"53003","2009",7
"53003","2010",1
"53003","2011",0
"53003","2012",7
"53003","2013",11
"53003","2014",6
"53003","2015",16
"53005","1992",0
"53005","1993",0
"53005","1994",0
"53005","1995",0
"53005","1996",0
"53005","1997",0
"53005","1998",0
"53005","1999",0
"53005","2000",1
"53005","2001",4
"53005","2002",2
"53005","2003",1
"53005","2004",0
"53005","2005",1
"53005","2006",0
"53005","2007",2
"53005","2008",4
"53005","2009",1
"53005","2010",0
"53005","2011",1
"53005","2012",1
"53005","2013",5
"53005","2014",5
"53005","2015",4
"53007","1992",14
"53007","1993",25
"53007","1994",17
"53007","1995",8
"53007","1996",22
"53007","1997",13
"53007","1998",73
"53007","1999",116
"53007","2000",60
"53007","2001",51
"53007","2002",67
"53007","2003",59
"53007","2004",99
"53007","2005",53
"53007","2006",58
"53007","2007",41
"53007","2008",65
"53007","2009",88
"53007","2010",90
"53007","2011",19
"53007","2012",95
"53007","2013",88
"53007","2014",78
"53007","2015",50
"53009","1992",23
"53009","1993",10
"53009","1994",15
"53009","1995",17
"53009","1996",14
"53009","1997",9
"53009","1998",20
"53009","1999",12
"53009","2000",17
"53009","2001",18
"53009","2002",18
"53009","2003",20
"53009","2004",13
"53009","2005",25
"53009","2006",28
"53009","2007",7
"53009","2008",11
"53009","2009",33
"53009","2010",16
"53009","2011",19
"53009","2012",18
"53009","2013",5
"53009","2014",13
"53009","2015",11
"53011","1992",46
"53011","1993",26
"53011","1994",39
"53011","1995",26
"53011","1996",10
"53011","1997",22
"53011","1998",24
"53011","1999",33
"53011","2000",25
"53011","2001",17
"53011","2002",23
"53011","2003",32
"53011","2004",21
"53011","2005",21
"53011","2006",18
"53011","2007",30
"53011","2008",24
"53011","2009",23
"53011","2010",10
"53011","2011",10
"53011","2012",25
"53011","2013",41
"53011","2014",28
"53011","2015",32
"53013","1992",3
"53013","1993",2
"53013","1994",8
"53013","1995",3
"53013","1996",1
"53013","1997",4
"53013","1998",17
"53013","1999",48
"53013","2000",2
"53013","2001",12
"53013","2002",18
"53013","2003",8
"53013","2004",11
"53013","2005",4
"53013","2006",19
"53013","2007",15
"53013","2008",8
"53013","2009",5
"53013","2010",2
"53013","2011",2
"53013","2012",8
"53013","2013",2
"53013","2014",12
"53013","2015",33
"53015","1992",44
"53015","1993",18
"53015","1994",36
"53015","1995",28
"53015","1996",27
"53015","1997",13
"53015","1998",29
"53015","1999",28
"53015","2000",35
"53015","2001",21
"53015","2002",25
"53015","2003",58
"53015","2004",25
"53015","2005",24
"53015","2006",45
"53015","2007",15
"53015","2008",24
"53015","2009",52
"53015","2010",13
"53015","2011",36
"53015","2012",26
"53015","2013",22
"53015","2014",42
"53015","2015",39
"53017","1992",2
"53017","1993",0
"53017","1994",0
"53017","1995",0
"53017","1996",0
"53017","1997",1
"53017","1998",0
"53017","1999",3
"53017","2000",3
"53017","2001",2
"53017","2002",4
"53017","2003",1
"53017","2004",2
"53017","2005",1
"53017","2006",1
"53017","2007",2
"53017","2008",6
"53017","2009",2
"53017","2010",2
"53017","2011",2
"53017","2012",3
"53017","2013",0
"53017","2014",19
"53017","2015",14
"53019","1992",14
"53019","1993",7
"53019","1994",19
"53019","1995",6
"53019","1996",9
"53019","1997",16
"53019","1998",20
"53019","1999",15
"53019","2000",15
"53019","2001",13
"53019","2002",21
"53019","2003",9
"53019","2004",76
"53019","2005",30
"53019","2006",31
"53019","2007",32
"53019","2008",49
"53019","2009",69
"53019","2010",23
"53019","2011",10
"53019","2012",20
"53019","2013",34
"53019","2014",47
"53019","2015",73
"53021","1992",0
"53021","1993",0
"53021","1994",0
"53021","1995",0
"53021","1996",0
"53021","1997",0
"53021","1998",0
"53021","1999",2
"53021","2000",0
"53021","2001",0
"53021","2002",2
"53021","2003",1
"53021","2004",1
"53021","2005",0
"53021","2006",1
"53021","2007",0
"53021","2008",3
"53021","2009",0
"53021","2010",2
"53021","2011",1
"53021","2012",1
"53021","2013",1
"53021","2014",0
"53021","2015",1
"53023","1992",0
"53023","1993",0
"53023","1994",2
"53023","1995",0
"53023","1996",0
"53023","1997",6
"53023","1998",7
"53023","1999",8
"53023","2000",3
"53023","2001",2
"53023","2002",20
"53023","2003",6
"53023","2004",13
"53023","2005",0
"53023","2006",5
"53023","2007",12
"53023","2008",3
"53023","2009",1
"53023","2010",3
"53023","2011",1
"53023","2012",2
"53023","2013",11
"53023","2014",14
"53023","2015",2
"53025","1992",0
"53025","1993",0
"53025","1994",0
"53025","1995",0
"53025","1996",0
"53025","1997",0
"53025","1998",0
"53025","1999",0
"53025","2000",2
"53025","2001",0
"53025","2002",1
"53025","2003",0
"53025","2004",1
"53025","2005",0
"53025","2006",1
"53025","2007",3
"53025","2008",1
"53025","2009",0
"53025","2010",2
"53025","2011",2
"53025","2012",2
"53025","2013",7
"53025","2014",7
"53025","2015",13
"53027","1992",29
"53027","1993",19
"53027","1994",17
"53027","1995",25
"53027","1996",27
"53027","1997",9
"53027","1998",27
"53027","1999",18
"53027","2000",19
"53027","2001",11
"53027","2002",23
"53027","2003",20
"53027","2004",22
"53027","2005",22
"53027","2006",46
"53027","2007",9
"53027","2008",12
"53027","2009",15
"53027","2010",17
"53027","2011",10
"53027","2012",19
"53027","2013",12
"53027","2014",22
"53027","2015",17
"53029","1992",20
"53029","1993",22
"53029","1994",45
"53029","1995",23
"53029","1996",16
"53029","1997",9
"53029","1998",15
"53029","1999",11
"53029","2000",16
"53029","2001",12
"53029","2002",3
"53029","2003",13
"53029","2004",4
"53029","2005",2
"53029","2006",5
"53029","2007",2
"53029","2008",2
"53029","2009",6
"53029","2010",2
"53029","2011",0
"53029","2012",6
"53029","2013",7
"53029","2014",6
"53029","2015",5
"53031","1992",9
"53031","1993",9
"53031","1994",21
"53031","1995",13
"53031","1996",9
"53031","1997",11
"53031","1998",18
"53031","1999",15
"53031","2000",17
"53031","2001",12
"53031","2002",15
"53031","2003",16
"53031","2004",11
"53031","2005",15
"53031","2006",24
"53031","2007",5
"53031","2008",6
"53031","2009",23
"53031","2010",7
"53031","2011",8
"53031","2012",10
"53031","2013",1
"53031","2014",7
"53031","2015",9
"53033","1992",10
"53033","1993",6
"53033","1994",10
"53033","1995",13
"53033","1996",4
"53033","1997",2
"53033","1998",19
"53033","1999",10
"53033","2000",8
"53033","2001",9
"53033","2002",4
"53033","2003",16
"53033","2004",18
"53033","2005",15
"53033","2006",39
"53033","2007",10
"53033","2008",26
"53033","2009",33
"53033","2010",22
"53033","2011",4
"53033","2012",15
"53033","2013",27
"53033","2014",16
"53033","2015",33
"53035","1992",5
"53035","1993",1
"53035","1994",5
"53035","1995",3
"53035","1996",3
"53035","1997",1
"53035","1998",0
"53035","1999",1
"53035","2000",4
"53035","2001",3
"53035","2002",4
"53035","2003",7
"53035","2004",3
"53035","2005",2
"53035","2006",2
"53035","2007",1
"53035","2008",1
"53035","2009",1
"53035","2010",0
"53035","2011",0
"53035","2012",0
"53035","2013",1
"53035","2014",4
"53035","2015",1
"53037","1992",34
"53037","1993",36
"53037","1994",30
"53037","1995",25
"53037","1996",29
"53037","1997",15
"53037","1998",86
"53037","1999",67
"53037","2000",56
"53037","2001",42
"53037","2002",67
"53037","2003",56
"53037","2004",54
"53037","2005",32
"53037","2006",67
"53037","2007",44
"53037","2008",54
"53037","2009",64
"53037","2010",44
"53037","2011",27
"53037","2012",96
"53037","2013",59
"53037","2014",49
"53037","2015",48
"53039","1992",39
"53039","1993",56
"53039","1994",59
"53039","1995",38
"53039","1996",41
"53039","1997",65
"53039","1998",41
"53039","1999",88
"53039","2000",55
"53039","2001",55
"53039","2002",54
"53039","2003",58
"53039","2004",72
"53039","2005",49
"53039","2006",68
"53039","2007",40
"53039","2008",64
"53039","2009",50
"53039","2010",39
"53039","2011",28
"53039","2012",39
"53039","2013",57
"53039","2014",80
"53039","2015",64
"53041","1992",51
"53041","1993",16
"53041","1994",34
"53041","1995",23
"53041","1996",17
"53041","1997",8
"53041","1998",50
"53041","1999",27
"53041","2000",20
"53041","2001",17
"53041","2002",24
"53041","2003",36
"53041","2004",27
"53041","2005",30
"53041","2006",50
"53041","2007",23
"53041","2008",27
"53041","2009",51
"53041","2010",14
"53041","2011",12
"53041","2012",41
"53041","2013",23
"53041","2014",36
"53041","2015",46
"53043","1992",11
"53043","1993",4
"53043","1994",6
"53043","1995",3
"53043","1996",7
"53043","1997",0
"53043","1998",9
"53043","1999",11
"53043","2000",6
"53043","2001",2
"53043","2002",5
"53043","2003",8
"53043","2004",3
"53043","2005",9
"53043","2006",10
"53043","2007",11
"53043","2008",7
"53043","2009",11
"53043","2010",11
"53043","2011",8
"53043","2012",19
"53043","2013",11
"53043","2014",14
"53043","2015",25
"53045","1992",36
"53045","1993",12
"53045","1994",19
"53045","1995",27
"53045","1996",24
"53045","1997",7
"53045","1998",35
"53045","1999",42
"53045","2000",18
"53045","2001",18
"53045","2002",21
"53045","2003",55
"53045","2004",22
"53045","2005",24
"53045","2006",33
"53045","2007",24
"53045","2008",35
"53045","2009",33
"53045","2010",18
"53045","2011",26
"53045","2012",43
"53045","2013",19
"53045","2014",34
"53045","2015",57
"53047","1992",45
"53047","1993",33
"53047","1994",51
"53047","1995",46
"53047","1996",33
"53047","1997",31
"53047","1998",122
"53047","1999",149
"53047","2000",140
"53047","2001",134
"53047","2002",135
"53047","2003",90
"53047","2004",166
"53047","2005",95
"53047","2006",101
"53047","2007",107
"53047","2008",166
"53047","2009",286
"53047","2010",107
"53047","2011",58
"53047","2012",143
"53047","2013",161
"53047","2014",113
"53047","2015",141
"53049","1992",13
"53049","1993",18
"53049","1994",13
"53049","1995",17
"53049","1996",23
"53049","1997",9
"53049","1998",12
"53049","1999",9
"53049","2000",8
"53049","2001",3
"53049","2002",8
"53049","2003",12
"53049","2004",6
"53049","2005",16
"53049","2006",15
"53049","2007",6
"53049","2008",9
"53049","2009",14
"53049","2010",7
"53049","2011",4
"53049","2012",8
"53049","2013",6
"53049","2014",10
"53049","2015",15
"53051","1992",25
"53051","1993",8
"53051","1994",61
"53051","1995",28
"53051","1996",10
"53051","1997",12
"53051","1998",32
"53051","1999",29
"53051","2000",24
"53051","2001",46
"53051","2002",27
"53051","2003",30
"53051","2004",47
"53051","2005",41
"53051","2006",71
"53051","2007",40
"53051","2008",59
"53051","2009",68
"53051","2010",36
"53051","2011",18
"53051","2012",29
"53051","2013",21
"53051","2014",44
"53051","2015",71
"53053","1992",11
"53053","1993",6
"53053","1994",9
"53053","1995",11
"53053","1996",10
"53053","1997",7
"53053","1998",37
"53053","1999",26
"53053","2000",22
"53053","2001",23
"53053","2002",24
"53053","2003",34
"53053","2004",27
"53053","2005",22
"53053","2006",33
"53053","2007",10
"53053","2008",17
"53053","2009",29
"53053","2010",24
"53053","2011",14
"53053","2012",27
"53053","2013",16
