"Movie","ReleaseDate","Distributor","Genre","Rating"
"Lord of War","Sep 16, 2005","Lionsgate","Action","R"
"G","Sep 16, 2005","Aloha Releasing","Drama","R"
"Thumbsucker","Sep 16, 2005","Sony Pictures Classics","Comedy","R"
"Separate Lies","Sep 16, 2005","Fox Searchlight","Drama","R"
"Venom","Sep 16, 2005","Miramax/Dimension","Horror","R"
"Hellbent","Sep 16, 2005","Regent Releasing","Horror","R"
"A History of Violence","Sep 23, 2005","New Line","Drama","R"
"Hate Crime","Sep 23, 2005","Pasidg Productions","Thriller/Suspense","R"
"Dirty Love","Sep 23, 2005","First Look","Comedy","R"
"Into the Fire","Sep 23, 2005","Slowhand Cinema","Drama","R"
"Forty Shades of Blue","Sep 28, 2005","Vitagraph Films","Drama","R"
"Capote","Sep 30, 2005","Sony Pictures Classics","Drama","R"
"Juarez: Stages of Fear","Sep 30, 2005","","Drama","R"
"Screen Door Jesus","Sep 30, 2005","Indican Pictures","Comedy","R"
"My Big Fat Independent Movie","Sep 30, 2005","Big Fat Movies","Comedy","R"
"The Last Drop","Sep 30, 2005","Romar","","R"
"The Squid and the Whale","Oct 5, 2005","IDP/Goldwyn/Roadside","Drama","R"
"2 For the Money","Oct 7, 2005","Universal","Drama","R"
"Waiting...","Oct 7, 2005","Lionsgate","Comedy","R"
"The Dark Hours","Oct 13, 2005","Freestyle Releasing","Horror","R"
"Domino","Oct 14, 2005","New Line","Action","R"
"Innocent Voices","Oct 14, 2005","BB Entertainment","Drama","R"
"Nine Lives","Oct 14, 2005","Magnolia Pictures","Drama","R"
"Doom","Oct 21, 2005","Universal","Horror","R"
"North Country","Oct 21, 2005","Warner Bros.","Drama","R"
"Shopgirl","Oct 21, 2005","Walt Disney","Drama","R"
"Kiss Kiss, Bang Bang","Oct 21, 2005","Warner Bros.","Comedy","R"
"Stay","Oct 21, 2005","20th Century Fox","Thriller/Suspense","R"
"El Vacilón: The Movie","Oct 21, 2005","Freestyle Releasing","Comedy","R"
"Brooklyn Lobster","Oct 21, 2005","Meadowbrook","Drama","R"
"National Lampoon's Barely Legal","Oct 21, 2005","Sony Pictures","Comedy","R"
"Three of Hearts","Oct 21, 2005","ThinkFilm","Documentary","R"
"Saw II","Oct 28, 2005","Lionsgate","Horror","R"
"The Weather Man","Oct 28, 2005","Paramount Pictures","Drama","R"
"Three... Extremes","Oct 28, 2005","Lionsgate","Horror","R"
"Jarhead","Nov 4, 2005","Universal","Drama","R"
"The Dying Gaul","Nov 4, 2005","Holedigger Studios","Drama","R"
"I Love Your Work","Nov 4, 2005","ThinkFilm","Comedy","R"
"Pledge This!","Nov 4, 2005","Freestyle Releasing","Comedy","R"
"Show Me","Nov 4, 2005","Wolfe Releasing","Thriller/Suspense","R"
"Get Rich or Die Tryin'","Nov 9, 2005","Paramount Pictures","Drama","R"
"Kairo","Nov 9, 2005","Magnolia Pictures","Horror","R"
"Derailed","Nov 11, 2005","Weinstein Co.","Action","R"
"Duane Hopwood","Nov 11, 2005","IFC Films","Comedy","R"
"Breakfast on Pluto","Nov 16, 2005","Sony Pictures Classics","Drama","R"
"Syriana","Nov 23, 2005","Warner Bros.","Thriller/Suspense","R"
"The Ice Harvest","Nov 23, 2005","Focus Features","Black Comedy","R"
"The Libertine","Nov 23, 2005","Weinstein Co.","Drama","R"
"Streets of Legend","Nov 23, 2005","Lionsgate","Action","R"
"The Boys of Baraka","Dec 2, 2005","ThinkFilm","Documentary","R"
"All That I Need","Dec 2, 2005","Imperia Entertainment","Drama","R"
"Brokeback Mountain","Dec 9, 2005","Focus Features","Drama","R"
"Mrs. Henderson Presents","Dec 9, 2005","Weinstein Co.","Comedy","R"
"Los tres entierros de Melquiades Estrada","Dec 14, 2005","Sony Pictures Classics","Drama","R"
"Happy Here and Now","Dec 14, 2005","IFC Films","Drama","R"
"Munich","Dec 23, 2005","Universal","Drama","R"
"Caché","Dec 23, 2005","Sony Pictures Classics","Drama","R"
"Wolf Creek","Dec 25, 2005","Weinstein Co.","Horror","R"
"Casanova","Dec 25, 2005","Walt Disney","Drama","R"
"Match Point","Dec 28, 2005","Dreamworks SKG","Thriller/Suspense","R"
"The Matador","Dec 30, 2005","Weinstein Co.","Thriller/Suspense","R"
"Hostel","Jan 6, 2006","Lionsgate","Horror","R"
"Grandma’s Boy","Jan 6, 2006","20th Century Fox","Comedy","R"
"BloodRayne","Jan 6, 2006","Romar","Action","R"
"Fateless","Jan 6, 2006","ThinkFilm","Drama","R"
"April's Shower","Jan 13, 2006","Regent Releasing","Romantic Comedy","R"
"Underworld: Evolution","Jan 20, 2006","Sony Pictures","Action","R"
"Transamerica","Jan 20, 2006","Weinstein Co.","Drama","R"
"Tristram Shandy: A Cock and Bull Story","Jan 27, 2006","Picturehouse","Comedy","R"
"Imagine Me & You","Jan 27, 2006","Fox Searchlight","Romantic Comedy","R"
"Bubble","Jan 27, 2006","Magnolia Pictures","Drama","R"
"Tamara","Feb 3, 2006","City Lights Pictures","Horror","R"
"The Tenants","Feb 3, 2006","Alchemy","Drama","R"
"Final Destination 3","Feb 10, 2006","New Line","Horror","R"
"London","Feb 10, 2006","IDP/Goldwyn/Roadside","Drama","R"
"Pucked","Feb 10, 2006","","Comedy","R"
"Freedomland","Feb 17, 2006","Sony Pictures","Drama","R"
"Winter Passing","Feb 17, 2006","Focus Features","Drama","R"
"Running Scared","Feb 24, 2006","New Line","Action","R"
"Tsotsi","Feb 24, 2006","Miramax","Drama","R"
"Little Fish","Feb 24, 2006","First Look","Drama","R"
"Dave Chappelle's Block Party","Mar 3, 2006","Focus Features","Documentary","R"
"The Hills Have Eyes","Mar 10, 2006","Fox Searchlight","Horror","R"
"Ask the Dust","Mar 10, 2006","Paramount Pictures","Drama","R"
"Temporada de patos","Mar 10, 2006","Warner Independent","Comedy","R"
"Game 6","Mar 10, 2006","Kindred Media Group","Comedy","R"
"The Heart is Deceitful Above All Things","Mar 10, 2006","Palm Pictures","Drama","R"
"V for Vendetta","Mar 17, 2006","Warner Bros.","Action","R"
"Thank You For Smoking","Mar 17, 2006","Fox Searchlight","Black Comedy","R"
"Find Me Guilty","Mar 17, 2006","Freestyle Releasing","Drama","R"
"Don't Come Knocking","Mar 17, 2006","Sony Pictures Classics","Drama","R"
"Sommersturm","Mar 17, 2006","Regent Releasing","Drama","R"
"The Zodiac","Mar 17, 2006","ThinkFilm","Thriller/Suspense","R"
"Rape of the Soul","Mar 17, 2006","Slowhand Cinema","Documentary","R"
"Don't Tell","Mar 17, 2006","Lionsgate","Drama","R"
"American Gun","Mar 22, 2006","IFC Films","Drama","R"
"Inside Man","Mar 24, 2006","Universal","Thriller/Suspense","R"
"Boynton Beach Club","Mar 24, 2006","Wingate Distribution","Romantic Comedy","R"
"L'Enfant","Mar 24, 2006","Sony Pictures Classics","Drama","R"
"Lonesome Jim","Mar 24, 2006","IFC Films","Comedy","R"
"Stoned","Mar 24, 2006","Screen Media Films","Drama","R"
"Americano","Mar 24, 2006","","Drama","R"
"Slither","Mar 31, 2006","Universal","Horror","R"
"Basic Instinct 2","Mar 31, 2006","Sony Pictures","Thriller/Suspense","R"
"Brick","Mar 31, 2006","Focus/Rogue Pictures","Drama","R"
"Adam & Steve","Mar 31, 2006","TLA Releasing","Romantic Comedy","R"
"Awesome: I F%!#in' Shot That","Mar 31, 2006","ThinkFilm","Concert/Performance","R"
"Lucky Number Slevin","Apr 7, 2006","MGM","Thriller/Suspense","R"
"Friends with Money","Apr 7, 2006","Sony Pictures Classics","Comedy","R"
"When Do We Eat?","Apr 7, 2006","ThinkFilm","Comedy","R"
"95 Miles to Go","Apr 7, 2006","ThinkFilm","Documentary","R"
"La mujer de mi hermano","Apr 14, 2006","Lionsgate","Drama","R"
"The Notorious Bettie Page","Apr 14, 2006","Picturehouse","Drama","R"
"Hard Candy","Apr 14, 2006","Lionsgate","Horror","R"
"Abominable","Apr 14, 2006","Freestyle Releasing","Horror","R"
"The Sisters","Apr 14, 2006","Arclight Films","Drama","R"
"Silent Hill","Apr 21, 2006","Sony Pictures","Horror","R"
"Standing Still","Apr 21, 2006","Freestyle Releasing","Drama","R"
"In Her Line of Fire","Apr 21, 2006","Regent Releasing","Action","R"
"United 93","Apr 28, 2006","Universal","Drama","R"
"The Lost City","Apr 28, 2006","Magnolia Pictures","Drama","R"
"Haven","Apr 28, 2006","Yari Film Group Rel…","Drama","R"
"Clean","Apr 28, 2006","Palm Pictures","Drama","R"
"Moartea domnului Lazarescu","Apr 28, 2006","Tartan Films","Drama","R"
"Männer wie wir","Apr 28, 2006","Regent Releasing","Comedy","R"
"Art School Confidential","May 5, 2006","Sony Pictures Classics","Comedy","R"
"The Proposition","May 5, 2006","First Look","Drama","R"
"Down in the Valley","May 5, 2006","ThinkFilm","Western","R"
"One Last Thing...","May 5, 2006","Magnolia Pictures","Drama","R"
"See No Evil","May 19, 2006","Lionsgate","Horror","R"
"The King","May 19, 2006","ThinkFilm","Drama","R"
"Twelve and Holding","May 19, 2006","IFC Films","Drama","R"
"Coastlines","May 31, 2006","IFC First Take","Drama","R"
"Banlieue 13","Jun 2, 2006","Magnolia Pictures","Action","R"
"The Puffy Chair","Jun 2, 2006","IDP/Goldwyn/Roadside","Comedy","R"
"Taepung","Jun 2, 2006","Paramount Vantage","Action","R"
"Surf School","Jun 2, 2006","Slowhand Cinema","Comedy","R"
"The Omen","Jun 6, 2006","20th Century Fox","Horror","R"
"Psychopathia Sexualis","Jun 8, 2006","Kino International","Drama","R"
"The Long Weekend","Jun 9, 2006","Gold Circle Films","Comedy","R"
"Seres Queridos","Jun 16, 2006","Magnolia Pictures","Comedy","R"
"The Mostly Unfabulous Social Life of Ethan Green","Jun 16, 2006","Regent Releasing","Comedy","R"
"Cidade Baixa","Jun 16, 2006","Palm Pictures","Drama","R"
"Beowulf & Grendel","Jun 16, 2006","Truly Indie","Adventure","R"
"Land of the Blind","Jun 16, 2006","Bauer Martinez","Drama","R"
"Waist Deep","Jun 23, 2006","Focus/Rogue Pictures","Drama","R"
"The Road to Guantanamo","Jun 23, 2006","IDP/Goldwyn/Roadside","Drama","R"
"Wassup Rockers","Jun 23, 2006","First Look","Comedy","R"
"The Great New Wonderful","Jun 23, 2006","First Independent P…","Drama","R"
"Kakushi-ken: oni no tsume","Jun 23, 2006","Tartan Films","Drama","R"
"Say Uncle","Jun 23, 2006","TLA Releasing","Comedy","R"
"Strangers with Candy","Jun 28, 2006","ThinkFilm","Comedy","R"
"Reinas","Jun 30, 2006","Regent Releasing","Comedy","R"
"A Scanner Darkly","Jul 7, 2006","Warner Bros.","Thriller/Suspense","R"
"The Oh in Ohio","Jul 14, 2006","Cyan","Romantic Comedy","R"
"Edmond","Jul 14, 2006","First Independent P…","Black Comedy","R"
"The Groomsmen","Jul 14, 2006","Bauer Martinez","Comedy","R"
"Mini's First Time","Jul 14, 2006","First Independent P…","Black Comedy","R"
"Clerks II","Jul 21, 2006","MGM","Comedy","R"
"Shadowboxer","Jul 21, 2006","Freestyle Releasing","Drama","R"
"Little Miss Sunshine","Jul 26, 2006","Fox Searchlight","Comedy","R"
"Miami Vice","Jul 28, 2006","Universal","Action","R"
"Brothers of the Head","Jul 28, 2006","IFC Films","","R"
"Quinceanera","Aug 2, 2006","Sony Pictures Classics","Drama","R"
"The Descent","Aug 4, 2006","Lionsgate","Thriller/Suspense","R"
"The Night Listener","Aug 4, 2006","Miramax","Drama","R"
"Jailbait","Aug 4, 2006","Kindred Media Group","","R"
"Poster Boy","Aug 9, 2006","Regent Releasing","Drama","R"
"Pulse","Aug 11, 2006","Weinstein/Dimension","Horror","R"
"Half Nelson","Aug 11, 2006","ThinkFilm","Drama","R"
"Casa de Areia","Aug 11, 2006","Sony Pictures Classics","Drama","R"
"Conversations with Other Women","Aug 11, 2006","Fabrication Films","Comedy","R"
"Snakes on a Plane","Aug 18, 2006","New Line","Thriller/Suspense","R"
"Trust the Man","Aug 18, 2006","Fox Searchlight","Comedy","R"
"Factotum","Aug 18, 2006","IFC Films","Drama","R"
"Beerfest","Aug 25, 2006","Warner Bros.","Comedy","R"
"Idlewild","Aug 25, 2006","Universal","Musical","R"
"The Quiet","Aug 25, 2006","Sony Pictures Classics","Drama","R"
"Queens","Aug 25, 2006","Regent Releasing","","R"
"Crank","Sep 1, 2006","Lionsgate","Action","R"
"Idiocracy","Sep 1, 2006","20th Century Fox","Comedy","R"
"Mutual Appreciation","Sep 1, 2006","Goodbye Cruel Relea…","Comedy","R"
"Looking for Kitty","Sep 1, 2006","ThinkFilm","Drama","R"
"Hollywoodland","Sep 8, 2006","Focus Features","Drama","R"
"Tom yum goong","Sep 8, 2006","Weinstein Co.","Action","R"
"Sherrybaby","Sep 8, 2006","IFC Films","Drama","R"
"I Trust You To Kill Me","Sep 8, 2006","First Independent P…","Documentary","R"
"The Black Dahlia","Sep 15, 2006","Universal","Thriller/Suspense","R"
"The Last Kiss","Sep 15, 2006","Paramount Pictures","Romantic Comedy","R"
"Keeping Mum","Sep 15, 2006","ThinkFilm","Comedy","R"
"Artie Lange's Beer League","Sep 15, 2006","Freestyle Releasing","Comedy","R"
"Confetti","Sep 15, 2006","Fox Searchlight","Romantic Comedy","R"
"Aurora Borealis","Sep 15, 2006","Regent Releasing","Drama","R"
"The Ground Truth: After the Killing Ends","Sep 15, 2006","Focus Features","Documentary","R"
"Jimmy and Judy","Sep 15, 2006","Outrider Pictures","Action","R"
"Jackass: Number Two","Sep 22, 2006","Paramount Pictures","Comedy","R"
"La science des rêves","Sep 22, 2006","Warner Independent","Comedy","R"
"American Hardcore","Sep 22, 2006","Sony Pictures Classics","Documentary","R"
"Renaissance","Sep 22, 2006","Miramax","Action","R"
"Feast","Sep 22, 2006","Weinstein/Dimension","Horror","R"
"The Last King of Scotland","Sep 27, 2006","Fox Searchlight","Drama","R"
"A Guide to Recognizing Your Saints","Sep 29, 2006","First Look","Drama","R"
"The Strange Case of Dr. Jekyll and Mr. Hyde","Sep 29, 2006","Rocky Mountain Pict…","Horror","R"
"The Departed","Oct 6, 2006","Warner Bros.","Drama","R"
"The Texas Chainsaw Massacre: The Beginning","Oct 6, 2006","New Line","Horror","R"
"Little Children","Oct 6, 2006","New Line","Drama","R"
"Trailer Park Boys: The Movie","Oct 6, 2006","Alliance Films","Comedy","R"
"Love is the Drug","Oct 6, 2006","Rocky Mountain Pict…","","R"
"Infamous","Oct 13, 2006","Warner Independent","Drama","R"
"Tideland","Oct 13, 2006","ThinkFilm","Drama","R"
"Nearing Grace","Oct 13, 2006","Whitewater Films","Drama","R"
"Flags of Our Fathers","Oct 20, 2006","Paramount Pictures","Drama","R"
"Running With Scissors","Oct 20, 2006","Sony Pictures","Comedy","R"
"Sleeping Dogs Lie","Oct 20, 2006","IDP/Goldwyn/Roadside","Romantic Comedy","R"
"Saw III","Oct 27, 2006","Lionsgate","Horror","R"
"Babel","Oct 27, 2006","Paramount Vantage","Drama","R"
"Shut Up and Sing","Oct 27, 2006","Weinstein Co.","Documentary","R"
"Death of a President","Oct 27, 2006","Newmarket Films","Drama","R"
"The Bridge","Oct 27, 2006","","","R"
"Cocaine Cowboys","Oct 27, 2006","Magnolia Pictures","Documentary","R"
"Cruel World","Oct 28, 2006","Indican Pictures","Horror","R"
"The Alibi","Oct 31, 2006","Sony Pictures","Comedy","R"
"Borat","Nov 3, 2006","20th Century Fox","Comedy","R"
"Volver","Nov 3, 2006","Sony Pictures Classics","Comedy","R"
"Harsh Times","Nov 10, 2006","MGM","Drama","R"
"Night of the Living Dead 3-D","Nov 10, 2006","","","R"
"FUR: An Imaginary Portrait of Diane Arbus","Nov 10, 2006","Picturehouse","Drama","R"
"Come Early Morning","Nov 10, 2006","IDP/Goldwyn/Roadside","Drama","R"
"Flannel Pajamas","Nov 15, 2006","Gigantic Pictures","Drama","R"
"Bobby","Nov 17, 2006","MGM","Drama","R"
"Let's Go to Prison","Nov 17, 2006","Universal","Comedy","R"
"Fast Food Nation","Nov 17, 2006","Fox Searchlight","Drama","R"
"Candy","Nov 17, 2006","ThinkFilm","Drama","R"
"Hood of Horror","Nov 17, 2006","","Comedy","R"
"The History Boys","Nov 21, 2006","Fox Searchlight","Comedy","R"
"Tenacious D in: The Pick of Destiny","Nov 22, 2006","New Line","Comedy","R"
"Turistas","Dec 1, 2006","20th Century Fox","Thriller/Suspense","R"
"Van Wilder Deux: The Rise of Taj","Dec 1, 2006","MGM","Comedy","R"
"Ten Items or Less","Dec 1, 2006","ThinkFilm","Drama","R"
"The Architect","Dec 1, 2006","Magnolia Pictures","Drama","R"
"Black Christmas","Dec 5, 2006","MGM","Horror","R"
"Inland Empire","Dec 6, 2006","518 Media","Drama","R"
"Blood Diamond","Dec 8, 2006","Warner Bros.","Action","R"
"Apocalypto","Dec 8, 2006","Walt Disney","Adventure","R"
"Off the Black","Dec 8, 2006","ThinkFilm","Drama","R"
"The Good German","Dec 15, 2006","Warner Bros.","Drama","R"
"Breaking and Entering","Dec 15, 2006","Weinstein Co.","Drama","R"
"Letters from Iwo Jima","Dec 20, 2006","Warner Bros.","Drama","R"
"Man cheng jin dai huang jin jia","Dec 21, 2006","Sony Pictures Classics","Action","R"
"Venus","Dec 21, 2006","Miramax","Drama","R"
"The Good Shepherd","Dec 22, 2006","Universal","Drama","R"
"Children of Men","Dec 25, 2006","Universal","Thriller/Suspense","R"
"Notes on a Scandal","Dec 25, 2006","Fox Searchlight","Drama","R"
"Perfume: The Story of a Murderer","Dec 27, 2006","Paramount Pictures","Drama","R"
"El Laberinto del Fauno","Dec 29, 2006","Picturehouse","Horror","R"
"Inconscientes","Dec 29, 2006","Regent Releasing","Comedy","R"
"The Dead Girl","Dec 29, 2006","First Look","Thriller/Suspense","R"
"The Breed","Jan 5, 2007","First Look","Horror","R"
"Alpha Dog","Jan 12, 2007","Universal","Drama","R"
"Primeval","Jan 12, 2007","Walt Disney","Adventure","R"
"The Hitcher","Jan 19, 2007","Focus Features","Thriller/Suspense","R"
"Smokin' Aces","Jan 26, 2007","Universal","Comedy","R"
"Seraphim Falls","Jan 26, 2007","Samuel Goldwyn Films","Western","R"
"Funny Money","Jan 26, 2007","ThinkFilm","Comedy","R"
"Factory Girl","Feb 2, 2007","MGM","Drama","R"
"The Situation","Feb 2, 2007","Shadow","Thriller/Suspense","R"
"Hannibal Rising","Feb 9, 2007","Weinstein Co.","Thriller/Suspense","R"
"Das Leben der Anderen","Feb 9, 2007","Sony Pictures Classics","Drama","R"
"The Number 23","Feb 23, 2007","New Line","Thriller/Suspense","R"
"Reno 911!: Miami","Feb 23, 2007","20th Century Fox","Comedy","R"
"The Abandoned","Feb 23, 2007","Lionsgate/After Dark","Horror","R"
"Glastonbury","Feb 23, 2007","ThinkFilm","Documentary","R"
"Premium","Feb 23, 2007","Codeblack Entertain…","Romantic Comedy","R"
"Zodiac","Mar 2, 2007","Paramount Pictures","Thriller/Suspense","R"
"Black Snake Moan","Mar 2, 2007","Paramount Vantage","Drama","R"
"Two Weeks","Mar 2, 2007","MGM","Comedy","R"
"300","Mar 9, 2007","Warner Bros.","Action","R"
"Gwoemul","Mar 9, 2007","Magnolia Pictures","Action","R"
"Beyond the Gates","Mar 9, 2007","IFC Films","Drama","R"
"Dead Silence","Mar 16, 2007","Universal","Horror","R"
"I Think I Love My Wife","Mar 16, 2007","Fox Searchlight","Romantic Comedy","R"
"Nomad","Mar 16, 2007","Weinstein Co.","Drama","R"
